save_bit,fc_state,time,accX,accY,accZ,gyroX,gyroY,gyroZ,magX,magY,magZ,imut,pres,temp,accXconv,accYconv,accZconv,gyroXconv,gyroYconv,gyroZconv,rollDeg,pitchDeg,rollRate,pitchRate,velo,velo_x,velo_y,velo_z,pos,alt,bvelo,altg,speedg,utc_time,long,lat,ns,ew,gll_s,rmc_s,feedback
1,3,0.14,0.03349660486762799,0.6220798046845198,10.068122377355612,0.18310826276035708,-0.48828870069428554,-0.42725261310749985,0,0,0,0,96924.6171875,36.70417022705078,0.039133623242378235,0.06464487314224243,-0.011709213256835938,-0.040589019656181335,-0.24097098410129547,-0.19067634642124176,-0.1791885644197464,0.003993205260485411,-0.04116673767566681,-0.27109718322753906,0.0,0.0,0.0,0.0,0.0,404.4700622558594,inf,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,
1,3,0.153,0.043067063401235985,0.5455161364156558,10.11118944075685,-0.06103608758678569,-0.9155413138017854,-0.7324330510414283,0,0,0,0,96924.6171875,36.70417022705078,0.048704080283641815,-0.011918842792510986,0.031357765197753906,-0.2847333550453186,-0.6682236194610596,-0.49585676193237305,-1.2075687646865845,0.004969763103872538,-0.2825046479701996,-0.7009198069572449,0.0,0.0,0.0,0.0,0.0,404.4700622558594,nan,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,
1,3,0.166,0.05263752193484398,0.5646570534828718,10.11118944075685,-0.06103608758678569,-1.0376134889753568,-0.42725261310749985,0,0,0,0,96923.15625,36.70417022705078,0.058274541050195694,0.007222115993499756,0.031357765197753906,-0.2847333550453186,-0.7902957201004028,-0.19067634642124176,1.3444302082061768,0.005946311168372631,-0.28956735134124756,0.008439630270004272,0.0,0.0,0.0,0.0,0.0,404.6077575683594,nan,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,
1,3,0.182,0.08134889753566797,0.5933684290836958,10.068122377355612,-0.18310826276035708,-0.7324330510414283,-0.30518043793392846,0,0,0,0,96923.7421875,36.70417022705078,0.08698591589927673,0.035933494567871094,-0.011709213256835938,-0.40680551528930664,-0.4851153492927551,-0.06860418617725372,-0.31500765681266785,0.00887588132172823,-0.4060504138469696,-0.48249995708465576,0.0,0.0,0.0,0.0,0.0,404.5524597167969,nan,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,
1,3,0.195,0.09091935606927597,0.5981536583504998,10.10161898222324,-0.18310826276035708,-0.7324330510414283,-0.30518043793392846,0,0,0,0,96923.7421875,36.70417022705078,0.09655638039112091,0.04071873426437378,0.021787643432617188,-0.40680551528930664,-0.4851153492927551,-0.06860418617725372,0.4913135766983032,0.009852373041212559,-0.40965649485588074,-0.3953665494918823,0.0,0.0,0.0,0.0,0.0,404.5524597167969,nan,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,
1,3,0.208,0.06699320973525598,0.6316502632181278,10.092048523689632,-0.12207217517357138,-0.48828870069428554,-0.30518043793392846,0,0,0,0,96923.59375,36.69952392578125,0.07263022661209106,0.07421529293060303,0.012216567993164062,-0.3457694351673126,-0.24097098410129547,-0.06860418617725372,0.16314677894115448,0.007411112077534199,-0.3465611934661865,-0.2266281694173813,0.0,0.0,0.0,0.0,0.0,404.5610046386719,nan,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,
1,3,0.221,0.057422751201647984,0.6507911802853438,10.08726329442283,-0.12207217517357138,-0.06103608758678569,-0.36621652552071415,0,0,0,0,96927.53125,36.71345901489258,0.06305976957082748,0.09335625171661377,0.007431983947753906,-0.3457694351673126,0.18628160655498505,-0.12964026629924774,0.07944130897521973,0.006434581242501736,-0.34650588035583496,0.19598208367824554,0.0,0.0,0.0,0.0,0.0,404.2077941894531,-inf,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,
1,3,0.235,0.04785229266803998,0.6651468680857557,10.092048523689632,-0.24414435034714277,0.0,-0.42725261310749985,0,0,0,0,96927.53125,36.71345901489258,0.053489308804273605,0.10771191120147705,0.012216567993164062,-0.46784162521362305,0.24731768667697906,-0.19067634642124176,0.11293629556894302,0.00545803876593709,-0.4687235951423645,0.26723068952560425,0.0,0.0,0.0,0.0,0.0,404.2077941894531,nan,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,
1,3,0.248,0.05263752193484398,0.6460059510185397,10.06333714808881,-0.12207217517357138,-0.12207217517357138,-0.8545052262149997,0,0,0,0,96924.3203125,36.70417022705078,0.058274541050195694,0.08857101202011108,-0.0164947509765625,-0.3457694351673126,0.12524551153182983,-0.6179289221763611,-0.18412268161773682,0.005946311168372631,-0.3495181202888489,0.00999554991722107,0.0,0.0,0.0,0.0,0.0,404.49822998046875,nan,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,
1,3,0.261,0.05263752193484398,0.6555764095521478,10.13511558709087,-0.9765774013885711,-0.12207217517357138,-0.6103608758678569,0,0,0,0,96926.21875,36.70881271362305,0.058274541050195694,0.09814143180847168,0.055283546447753906,-1.2002745866775513,0.12524551153182983,-0.373784601688385,0.5130006670951843,0.005946311168372631,-1.201845645904541,0.29257455468177795,0.0,0.0,0.0,0.0,0.0,404.3248596191406,-inf,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,
1,3,0.274,0.07177843900205998,0.6890730144197758,10.020270084687573,-1.0376134889753568,-0.12207217517357138,-0.9765774013885711,0,0,0,0,96926.21875,36.70881271362305,0.07741545140743256,0.1316380500793457,-0.059561729431152344,-1.2613106966018677,0.12524551153182983,-0.7400010824203491,-0.42490267753601074,0.007899371907114983,-1.2670444250106812,-0.1909436583518982,0.0,0.0,0.0,0.0,0.0,404.3248596191406,nan,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,
1,3,0.287,0.08134889753566797,0.6077241168841078,10.048981460288397,-1.8310826276035708,-1.2207217517357138,-2.3804074158846418,0,0,0,0,96924.3203125,36.70417022705078,0.08698591589927673,0.050289154052734375,-0.03085041046142578,-2.0547797679901123,-0.973404049873352,-2.1438310146331787,-0.550258219242096,0.00887588132172823,-2.066481828689575,-1.9507445096969604,0.0,0.0,0.0,0.0,0.0,404.49822998046875,nan,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,
1,3,0.3,0.04785229266803998,0.6125093461509118,10.120759899290457,-3.6011291676203556,-2.563515678644999,-2.3804074158846418,0,0,0,0,96923.7421875,36.70417022705078,0.053489308804273605,0.05507439374923706,0.040927886962890625,-3.824826240539551,-2.316197633743286,-2.1438310146331787,0.6390950679779053,0.00545803876593709,-3.8417584896087646,-0.5803338289260864,0.0,0.0,0.0,0.0,0.0,404.5524597167969,inf,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,
1,3,0.313,0.019140917067215994,0.6029388876173037,10.068122377355612,-3.723201342793927,-2.3193713282978563,-3.2959487296864274,0,0,0,0,96923.7421875,36.70417022705078,0.024777933955192566,0.04550391435623169,-0.011709213256835938,-3.9468982219696045,-2.0720534324645996,-3.0593721866607666,-0.2518591284751892,0.002528355224058032,-3.9530837535858154,-2.769092082977295,0.0,0.0,0.0,0.0,0.0,404.5524597167969,nan,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,
1,3,0.326,-0.004785229266803998,0.4498115510795758,10.015484855420768,-3.6621652552071415,-2.3193713282978563,-3.356984817273213,0,0,0,0,96926.359375,36.71345901489258,0.000851786695420742,-0.1076233983039856,-0.0643472671508789,-3.885862350463867,-2.0720534324645996,-3.120408296585083,0.53886878490448,8.691701077623293e-05,-3.8861875534057617,-0.17713654041290283,0.0,0.0,0.0,0.0,0.0,404.3183898925781,nan,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,
1,3,0.339,0.009570458533607997,0.5407309071488519,10.0537666895552,-2.136263065537499,-2.0752269779507135,-1.6479743648432137,0,0,0,0,96924.8984375,36.71345901489258,0.015207475051283836,-0.016704022884368896,-0.02606487274169922,-2.3599600791931152,-1.8279091119766235,-1.4113980531692505,1.0008708238601685,0.0015517818974331021,-2.363530158996582,0.20203042030334473,0.0,0.0,0.0,0.0,0.0,404.4560852050781,inf,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,
1,3,0.355,0.02392614633401999,0.5455161364156558,10.08726329442283,-1.3427939269092852,-1.6479743648432137,-1.2817578393224995,0,0,0,0,96924.8984375,36.71345901489258,0.029563162475824356,-0.011918842792510986,0.007431983947753906,-1.5664911270141602,-1.4006565809249878,-1.0451815128326416,-0.5575553178787231,0.0030166401993483305,-1.566930890083313,-1.7415482997894287,0.0,0.0,0.0,0.0,0.0,404.4560852050781,nan,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,
1,3,0.368,0.04785229266803998,0.5933684290836958,10.12554512855726,0.42725261310749985,-1.0986495765621425,-0.12207217517357138,0,0,0,0,96924.7578125,36.70881271362305,0.053489308804273605,0.035933494567871094,0.04571342468261719,0.20355531573295593,-0.8513318300247192,0.11450407654047012,0.9046133756637573,0.00545803876593709,0.20028841495513916,-0.6161357760429382,0.0,0.0,0.0,0.0,0.0,404.4635925292969,nan,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,
1,3,0.381,0.08134889753566797,0.5790127412832838,10.072907606622417,0.36621652552071415,-0.6103608758678569,-0.18310826276035708,0,0,0,0,96926.5078125,36.718101501464844,0.08698591589927673,0.021577775478363037,-0.006923675537109375,0.14251923561096191,-0.3630431890487671,0.05346798896789551,-0.31049254536628723,0.00887588132172823,0.14395566284656525,-0.3293476700782776,0.0,0.0,0.0,0.0,0.0,404.3098449707031,-inf,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,
1,3,0.394,0.08613412680247197,0.5168047608148318,10.082478065156025,0.18310826276035708,-0.793469138628214,-0.36621652552071415,0,0,0,0,96926.5078125,36.718101501464844,0.09177114069461823,-0.040630221366882324,0.0026464462280273438,-0.040589019656181335,-0.5461513996124268,-0.12964026629924774,-0.06504303961992264,0.009364128112792969,-0.04146803915500641,-0.5534228086471558,0.0,0.0,0.0,0.0,0.0,404.3098449707031,nan,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,
1,3,0.408,0.09091935606927597,0.5311604486152438,10.120759899290457,-0.24414435034714277,-1.0986495765621425,-0.30518043793392846,0,0,0,0,96925.1953125,36.71345901489258,0.09655638039112091,-0.026274502277374268,0.040927886962890625,-0.46784162521362305,-0.8513318300247192,-0.06860418617725372,-1.0000863075256348,0.009852373041212559,-0.4611482322216034,-0.5176463723182678,0.0,0.0,0.0,0.0,0.0,404.42791748046875,nan,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,
1,3,0.421,0.09570458533607996,0.5503013656824598,10.072907606622417,-0.793469138628214,-1.2817578393224995,-0.42725261310749985,0,0,0,0,96926.2109375,36.718101501464844,0.1013416051864624,-0.007133603096008301,-0.006923675537109375,-1.0171663761138916,-1.034440040588379,-0.19067634642124176,0.7704655528068542,0.010340611450374126,-1.026031494140625,-0.609499990940094,0.0,0.0,0.0,0.0,0.0,404.3380126953125,-inf,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,
1,3,0.434,0.10527504386968796,0.5694422827496758,10.048981460288397,-0.7324330510414283,-1.3427939269092852,-0.5493247882810712,0,0,0,0,96926.2109375,36.718101501464844,0.11091206967830658,0.012007355690002441,-0.03085041046142578,-0.9561302661895752,-1.0954761505126953,-0.3127484917640686,-1.1996243000030518,0.011317074298858643,-0.9458602666854858,-0.6887890100479126,0.0,0.0,0.0,0.0,0.0,404.3380126953125,nan,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,
1,3,0.447,0.10527504386968796,0.5550865949492638,10.048981460288397,-0.6103608758678569,-1.403830014496071,-0.6713969634546426,0,0,0,0,96925.046875,36.70881271362305,0.11091206967830658,-0.0023483633995056152,-0.03085041046142578,-0.8340581655502319,-1.1565122604370117,-0.43482065200805664,1.4948219060897827,0.011317074298858643,-0.8474828600883484,0.3457854986190796,0.0,0.0,0.0,0.0,0.0,404.4354248046875,nan,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,
1,3,0.46,0.10048981460288396,0.5742275120164798,10.096833752956437,-0.42725261310749985,-1.0376134889753568,-0.6713969634546426,0,0,0,0,96925.484375,36.71345901489258,0.1061268299818039,0.01679253578186035,0.017002105712890625,-0.6509498357772827,-0.7902957201004028,-0.43482065200805664,0.7915993332862854,0.010828844271600246,-0.6603477597236633,-0.24598202109336853,0.0,0.0,0.0,0.0,0.0,404.40081787109375,-inf,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,
1,3,0.473,0.07656366826886397,0.5790127412832838,10.082478065156025,-0.42725261310749985,-0.9155413138017854,-0.5493247882810712,0,0,0,0,96925.484375,36.71345901489258,0.08220069110393524,0.021577775478363037,0.0026464462280273438,-0.6509498357772827,-0.6682236194610596,-0.3127484917640686,0.1220373809337616,0.008387628942728043,-0.6542358994483948,-0.6251814365386963,0.0,0.0,0.0,0.0,0.0,404.40081787109375,nan,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,
1,3,0.486,0.06220798046845198,0.6412207217517358,10.08726329442283,-0.42725261310749985,-0.9155413138017854,-0.48828870069428554,0,0,0,0,96924.75,36.718101501464844,0.06784500181674957,0.0837857723236084,0.007431983947753906,-0.6509498357772827,-0.6682236194610596,-0.251712441444397,0.08847066760063171,0.0069228485226631165,-0.6530944108963013,-0.6433701515197754,0.0,0.0,0.0,0.0,0.0,404.4757080078125,nan,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,
1,3,0.499,0.08134889753566797,0.5550865949492638,10.096833752956437,-0.42725261310749985,-0.8545052262149997,-0.8545052262149997,0,0,0,0,96927.2421875,36.718101501464844,0.08698591589927673,-0.0023483633995056152,0.017002105712890625,-0.6509498357772827,-0.6071875095367432,-0.6179289221763611,-1.4335428476333618,0.00887588132172823,-0.6463614702224731,-0.6951948404312134,0.0,0.0,0.0,0.0,0.0,404.2409973144531,-inf,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,
1,3,0.512,0.08134889753566797,0.5550865949492638,10.115974670023652,-0.6103608758678569,-0.6103608758678569,-0.6103608758678569,0,0,0,0,96927.2421875,36.722747802734375,0.08698591589927673,-0.0023483633995056152,0.03614330291748047,-0.8340581655502319,-0.3630431890487671,-0.373784601688385,-1.5059138536453247,0.00887588132172823,-0.8310576677322388,-0.3965367376804352,0.0,0.0,0.0,0.0,0.0,404.2470397949219,nan,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,
1,3,0.528,0.06699320973525598,0.5455161364156558,10.13511558709087,-0.7324330510414283,-0.18310826276035708,-0.24414435034714277,0,0,0,0,96926.2109375,36.718101501464844,0.07263022661209106,-0.011918842792510986,0.055283546447753906,-0.9561302661895752,0.06420943140983582,-0.007568091154098511,-1.3584517240524292,0.007411112077534199,-0.9566072225570679,0.006134185008704662,0.0,0.0,0.0,0.0,0.0,404.3380126953125,nan,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,
1,3,0.541,0.10048981460288396,0.5455161364156558,10.115974670023652,-0.8545052262149997,-0.12207217517357138,-0.5493247882810712,0,0,0,0,96923.5859375,36.70881271362305,0.1061268299818039,-0.011918842792510986,0.03614330291748047,-1.078202486038208,0.12524551153182983,-0.3127484917640686,-1.2522594928741455,0.010828844271600246,-1.080551266670227,-0.25779151916503906,0.0,0.0,0.0,0.0,0.0,404.5741882324219,inf,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,
1,3,0.554,0.09091935606927597,0.48330815594720383,10.096833752956437,-0.8545052262149997,-0.06103608758678569,-0.6103608758678569,0,0,0,0,96923.5859375,36.70881271362305,0.09655638039112091,-0.07412680983543396,0.017002105712890625,-1.078202486038208,0.18628160655498505,-0.373784601688385,-0.2254653424024582,0.009852373041212559,-1.082202434539795,0.0980035811662674,0.0,0.0,0.0,0.0,0.0,404.5741882324219,nan,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,
1,3,0.567,0.08134889753566797,0.47852292668039986,10.068122377355612,-0.42725261310749985,0.18310826276035708,-0.36621652552071415,0,0,0,0,96927.234375,36.71345901489258,0.08698591589927673,-0.07891201972961426,-0.011709213256835938,-0.6509498357772827,0.4304259419441223,-0.12964026629924774,0.14730829000473022,0.00887588132172823,-0.6515272855758667,0.44479238986968994,0.0,0.0,0.0,0.0,0.0,404.23492431640625,nan,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,
1,3,0.581,0.10048981460288396,0.49766384374761585,10.12554512855726,-0.793469138628214,0.06103608758678569,-0.24414435034714277,0,0,0,0,96924.6015625,36.722747802734375,0.1061268299818039,-0.05977112054824829,0.04571342468261719,-1.0171663761138916,0.3083537817001343,-0.007568091154098511,-0.6529110074043274,0.010828844271600246,-1.019260048866272,0.24033357203006744,0.0,0.0,0.0,0.0,0.0,404.49639892578125,inf,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,
1,3,0.594,0.12441596093690396,0.5263752193484398,10.13511558709087,-0.6103608758678569,0.36621652552071415,-0.48828870069428554,0,0,0,0,96924.6015625,36.722747802734375,0.13005298376083374,-0.031059741973876953,0.055283546447753906,-0.8340581655502319,0.6135342121124268,-0.251712441444397,-1.0589189529418945,0.013269933871924877,-0.842792809009552,0.08106859028339386,0.0,0.0,0.0,0.0,0.0,404.49639892578125,nan,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,
1,3,0.607,0.11006027313649196,0.5311604486152438,10.120759899290457,-1.403830014496071,-0.12207217517357138,-1.0376134889753568,0,0,0,0,96926.3671875,36.722747802734375,0.11569729447364807,-0.026274502277374268,0.040927886962890625,-1.6275272369384766,0.12524551153182983,-0.8010371327400208,-1.0000863075256348,0.011805297806859016,-1.6338804960250854,-0.6064255237579346,0.0,0.0,0.0,0.0,0.0,404.3294677734375,nan,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,
1,3,0.62,0.10527504386968796,0.5598718242160678,10.149471274891281,-1.6479743648432137,-0.6103608758678569,-1.4648661020828566,0,0,0,0,96927.078125,36.727394104003906,0.11091206967830658,0.0024368762969970703,0.06963920593261719,-1.8716715574264526,-0.3630431890487671,-1.2282898426055908,1.5358177423477173,0.011317074298858643,-1.876263976097107,1.214842438697815,0.0,0.0,0.0,0.0,0.0,404.2687683105469,-inf,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,
1,3,0.633,0.11963073167009997,0.5598718242160678,10.149471274891281,-2.3193713282978563,-0.9765774013885711,-2.0752269779507135,0,0,0,0,96927.078125,36.727394104003906,0.12526775896549225,0.0024368762969970703,0.06963920593261719,-2.5430684089660645,-0.7292596697807312,-1.8386505842208862,1.5358177423477173,0.012781728059053421,-2.553206205368042,1.8120226860046387,0.0,0.0,0.0,0.0,0.0,404.2687683105469,nan,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,
1,3,0.646,0.07656366826886397,0.3876035706111239,10.120759899290457,-3.4790569924467842,-2.197299153124285,-2.2583352407110704,0,0,0,0,96925.7734375,36.722747802734375,0.08220069110393524,-0.16983139514923096,0.040927886962890625,-3.702754020690918,-1.9499813318252563,-2.021758794784546,-0.23648206889629364,0.008387628942728043,-3.7154083251953125,-2.369375705718994,0.0,0.0,0.0,0.0,0.0,404.38580322265625,nan,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,
1,3,0.659,0.11006027313649196,0.5646570534828718,10.11118944075685,-3.6621652552071415,-2.807660028992142,-1.8310826276035708,0,0,0,0,96925.7734375,36.722747802734375,0.11569729447364807,0.007222115993499756,0.031357765197753906,-3.885862350463867,-2.5603420734405518,-1.5945063829421997,1.3444302082061768,0.011805297806859016,-3.9195432662963867,0.9791903495788574,0.0,0.0,0.0,0.0,0.0,404.38580322265625,nan,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,
1,3,0.672,0.11006027313649196,0.5981536583504998,10.120759899290457,-2.197299153124285,-2.807660028992142,-2.807660028992142,0,0,0,0,96926.3671875,36.722747802734375,0.11569729447364807,0.04071873426437378,0.040927886962890625,-2.4209961891174316,-2.5603420734405518,-2.5710835456848145,0.7879598140716553,0.011805297806859016,-2.4638328552246094,0.01689016819000244,0.0,0.0,0.0,0.0,0.0,404.3294677734375,nan,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,
1,3,0.688,-0.03349660486762799,0.6651468680857557,9.771438162813764,-0.6103608758678569,-5.004959182116426,-6.347753109025712,0,0,0,0,96924.6015625,36.722747802734375,-0.02785959094762802,0.10771191120147705,-0.3083934783935547,-0.8340581655502319,-4.757641315460205,-6.111176490783691,-1.234773874282837,-0.002842807676643133,-0.8410983681678772,-7.338160037994385,0.0,0.0,0.0,0.0,0.0,404.49639892578125,nan,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,
1,3,0.701,0.11006027313649196,0.6555764095521478,10.034625772487985,-2.9907682917524987,-6.591897459372855,-6.65293354695964,0,0,0,0,96925.7734375,36.722747802734375,0.11569729447364807,0.09814143180847168,-0.04520606994628906,-3.214465379714966,-6.344579219818115,-6.416357040405273,-0.4316517114639282,0.011805297806859016,-3.2519304752349854,-8.447050094604492,0.0,0.0,0.0,0.0,0.0,404.38580322265625,-inf,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,
1,3,0.714,0.13398641947051196,0.3971740291447319,10.015484855420768,0.12207217517357138,-6.347753109025712,-9.33852140077821,0,0,0,0,96925.7734375,36.722747802734375,0.13962344825267792,-0.16026094555854797,-0.0643472671508789,-0.10162510722875595,-6.10043478012085,-9.101944923400879,0.3818122148513794,0.014246326871216297,-0.25434979796409607,-2.269737958908081,0.0,0.0,0.0,0.0,0.0,404.38580322265625,nan,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,
1,3,0.727,0.17226825360494394,0.37324788281071186,10.130330357824064,-1.2817578393224995,-7.3853665980010685,-7.812619211108569,0,0,0,0,96927.9609375,36.727394104003906,0.17790527641773224,-0.18418708443641663,0.05049896240234375,-1.5054550170898438,-7.13804817199707,-7.576042652130127,-0.26759639382362366,0.018151605501770973,-1.6038293838500977,-8.887211799621582,0.0,0.0,0.0,0.0,0.0,404.185302734375,nan,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,
